0,24963,2.23,16344
1,30085,7.54,11217
2,27590,4.52,13715
3,34777,19.12,6513
4,37939,44.88,3326
5,24777,2.31,16530
6,32655,11.82,8643
7,35766,23.88,5520
8,29075,6.29,12228
9,31891,10.32,9408
10,38296,50.63,2963
11,26050,3.27,15256
12,31300,9.54,10000
13,24733,2.08,16574
14,37698,40.37,3571
15,27295,4.37,14010
16,29247,6.74,12056
17,28560,5.87,12743
18,38088,48.09,3174
19,32054,11.16,9244
20,33004,12.91,8293
21,35493,22.54,5794
22,30756,8.57,10545
23,27725,4.93,13579
24,32204,11.22,9094
25,26190,3.27,15116
26,34687,18.33,6604
27,30929,9.27,10371
28,35620,22.78,5667
29,28297,5.38,13007
30,34936,20.31,6353
31,27963,5.27,13341
32,36212,27.04,5071
33,35055,19.43,6235
34,36771,31.22,4507
35,36644,28.41,4637
36,29997,7.75,11305
37,32461,11.74,8837
38,36648,29.31,4632
39,24950,2.23,16357
