0,37826,27.68,3456
1,39880,102.06,1328
2,37236,18.76,4055
3,38574,40.85,2695
4,39955,103.29,1252
5,39624,75.13,1611
6,38008,32.45,3269
7,39642,72.88,1595
8,37808,25.29,3476
9,36165,5.67,5139
10,38848,53.04,2409
11,36461,11.44,4837
12,37745,24.60,3540
13,38580,38.83,2691
14,38374,33.69,2902
15,37417,21.52,3871
16,38554,36.92,2719
17,39889,105.55,1316
18,37697,24.83,3588
19,36452,10.87,4847
20,36280,8.10,5021
21,37726,22.08,3561
22,38786,46.33,2477
23,40040,111.53,1159
24,39898,96.26,1316
25,40157,143.44,1010
26,39640,81.63,1588
27,37481,19.40,3809
28,40170,143.49,997
29,38518,37.63,2754
30,36465,10.68,4834
31,37042,15.81,4252
32,40285,178.82,847
33,40124,164.26,1022
34,37998,30.57,3281
35,36253,9.61,5047
36,40097,122.16,1091
37,36760,14.99,4534
38,39016,55.04,2239
39,36729,11.53,4569
