0,34439,14.80,6856
1,36391,25.40,4893
2,38408,49.24,2853
3,33204,11.56,8094
4,37030,31.32,4248
5,31511,6.74,9792
6,34107,14.01,7188
7,34468,14.93,6827
8,39222,75.55,2012
9,38122,47.91,3140
10,37416,33.97,3860
11,33668,12.43,7629
12,33617,13.00,7679
13,34962,18.38,6329
14,37783,36.03,3491
15,37549,37.50,3723
16,35436,19.37,5854
17,30635,5.17,10669
18,34470,15.73,6824
19,31054,5.94,10249
20,30719,5.55,10585
21,33371,11.62,7927
22,32023,7.64,9279
23,39412,85.74,1812
24,34439,14.92,6856
25,32038,7.92,9263
26,31066,5.01,10238
27,39198,65.62,2046
28,31310,6.32,9993
29,33277,11.70,8021
30,33071,11.17,8227
31,38646,49.94,2614
32,30570,4.61,10735
33,34531,16.36,6762
34,31688,7.61,9614
35,31759,6.78,9544
36,30801,4.97,10503
37,34808,16.59,6485
38,36718,27.73,4564
39,34299,15.40,6995
