0,28682,8.36,12619
1,29580,9.96,11719
2,32359,13.77,8937
3,28487,8.77,12814
4,27961,8.18,13340
5,11416,1.31,29892
6,14935,1.90,26372
7,10069,1.08,31239
8,10449,1.12,30859
9,19281,2.99,22025
10,34312,19.22,6978
11,12793,1.54,28515
12,20863,3.39,20443
13,24095,4.99,17209
14,6289,0.37,35020
15,22507,4.01,18798
16,34049,18.74,7242
17,6094,0.46,35215
18,12912,1.55,28396
19,7952,0.76,33357
20,28637,8.68,12664
21,34529,20.81,6760
22,12389,1.49,28919
23,7150,0.61,34159
24,26950,6.91,14352
25,35663,26.42,5620
26,25739,6.34,15564
27,22363,3.99,18942
28,26689,6.87,14614
29,25767,6.19,15536
30,29424,9.55,11876
31,30764,11.54,10534
32,29853,10.59,11446
33,13822,1.69,27486
34,31160,12.59,10137
35,23682,4.79,17623
36,27408,7.60,13894
37,31126,11.98,10171
38,9020,0.87,32288
39,12152,1.41,29156
