0,33611,10.63,7688
1,37951,38.74,3320
2,33727,11.73,7571
3,32960,9.79,8340
4,34844,15.63,6450
5,34803,13.91,6493
6,38048,40.17,3221
7,36552,24.29,4733
8,35326,16.33,5967
9,34677,15.01,6617
10,34288,13.89,7008
11,31980,6.82,9323
12,39645,91.40,1574
13,33139,8.86,8162
14,37536,35.66,3738
15,32465,8.00,8836
16,34202,13.20,7094
17,34230,13.44,7066
18,33568,12.01,7729
19,38452,48.89,2809
20,35394,17.35,5898
21,38395,47.84,2867
22,39348,74.68,1887
23,39470,83.62,1756
24,37986,38.97,3285
25,39418,80.38,1812
26,32671,7.65,8631
27,32327,6.49,8976
28,32493,8.57,8808
29,31068,3.52,10238
30,31279,4.42,10026
31,34591,13.81,6705
32,31430,5.05,9874
33,39117,64.92,2128
34,32894,9.54,8406
35,34459,13.77,6837
36,39263,67.77,1979
37,38927,58.83,2324
38,30909,2.79,10398
39,33333,10.54,7966
