0,29246,9.48,12054
1,32137,13.44,9159
2,28490,8.24,12811
3,36752,32.51,4525
4,17898,2.34,23409
5,27293,7.31,14009
6,12937,1.15,28371
7,19173,2.76,22134
8,14484,1.55,26824
9,35277,24.19,6008
10,28777,8.63,12524
11,29772,9.96,11527
12,19043,2.75,22264
13,14973,1.62,26335
14,25282,5.66,16022
15,29794,9.97,11505
16,37215,37.57,4057
17,26530,6.52,14773
18,35824,26.48,5459
19,17010,2.13,24297
20,13190,1.22,28118
21,21550,3.66,19756
22,30409,10.91,10890
23,29630,9.81,11670
24,28157,8.18,13144
25,13239,1.29,28069
26,31283,12.28,10014
27,18766,2.61,22541
28,15110,1.61,26198
29,27281,7.37,14021
30,24728,5.35,16576
31,19808,2.98,21498
32,30364,10.99,10934
33,25244,5.76,16060
34,36483,32.56,4794
35,13138,1.32,28170
36,34688,20.43,6601
37,27168,7.15,14134
38,12648,0.82,28661
39,14284,1.54,27024
