0,4390,16.14,23
1,2916,16.39,36
2,4567,16.02,22
3,16775,10.92,4
4,9627,13.40,9
5,2994,16.28,35
6,23859,10.80,2
7,10524,14.07,8
8,11605,12.93,7
9,3252,16.26,32
10,4969,15.44,20
11,11605,14.22,7
12,8871,13.90,10
13,5724,15.78,17
14,11605,13.73,7
15,9627,14.48,9
16,30246,9.00,1
17,3560,16.26,29
18,6751,15.27,14
19,2271,16.60,47
20,2183,16.68,49
21,14605,13.22,5
22,16775,10.63,4
23,11605,13.57,7
24,16774,12.61,4
25,1956,16.73,55
26,14606,12.07,5
27,2773,16.56,38
28,4567,15.91,22
29,8225,14.17,11
30,6030,15.58,16
31,6751,14.66,14
32,12933,13.51,6
33,3931,15.82,26
34,9627,13.82,9
35,4390,15.59,23
36,19699,10.18,3
37,1991,16.64,54
38,11605,13.13,7
39,9627,14.24,9
