0,30248,6.00,1
1,23860,7.85,2
2,41308,1.37,0
3,30249,5.26,1
4,30247,7.16,1
5,30249,5.37,1
6,30249,5.21,1
7,19699,11.76,3
8,30247,7.90,1
9,41304,5.61,0
10,30247,7.16,1
11,41307,2.73,0
12,41304,5.53,0
13,41307,2.59,0
14,16774,12.41,4
15,30248,5.69,1
16,19700,9.33,3
17,41306,3.23,0
18,41307,2.59,0
19,41306,3.52,0
20,41306,3.23,0
21,41306,3.59,0
22,41308,1.08,0
23,19700,9.60,3
24,41307,2.59,0
25,16775,10.42,4
26,19699,11.76,3
27,23860,8.47,2
28,23859,10.17,2
29,41307,2.01,0
30,41306,3.45,0
31,19699,11.31,3
32,41307,2.73,0
33,41307,2.01,0
34,23860,7.47,2
35,19699,10.18,3
36,41306,2.88,0
37,41304,5.61,0
38,16774,11.82,4
39,41308,1.15,0
