0,8225,14.03,11
1,19699,10.70,3
2,19699,11.31,3
3,16774,12.14,4
4,4760,15.91,21
5,6030,15.74,16
6,12933,13.24,6
7,4073,16.08,25
8,4073,15.95,25
9,19699,10.80,3
10,5198,15.64,19
11,19699,10.70,3
12,4567,16.12,22
13,3675,16.04,28
14,7180,14.62,13
15,1860,16.84,58
16,3560,16.26,29
17,16774,11.44,4
18,11605,12.62,7
19,7180,14.62,13
20,14605,13.22,5
21,14606,11.90,5
22,19699,10.97,3
23,3799,16.08,27
24,2916,16.20,36
25,4760,15.83,21
26,16774,12.41,4
27,8225,13.96,11
28,9627,14.48,9
29,2417,16.49,44
30,8871,14.45,10
31,5448,15.31,18
32,4760,15.95,21
33,10524,13.74,8
34,4390,15.88,23
35,1956,16.73,55
36,16775,10.95,4
37,5724,15.24,17
38,4225,15.93,24
39,11605,13.13,7
