0,23455,4.14,17850
1,37370,37.92,3902
2,35216,23.35,6070
3,22556,3.71,18750
4,15564,1.17,25744
5,30279,9.64,11021
6,32906,15.32,8388
7,19450,2.19,21857
8,18357,1.89,22950
9,21053,2.88,20253
10,22051,3.15,19255
11,25865,5.54,15439
12,24485,4.68,16820
13,33985,16.97,7307
14,33052,14.53,8243
15,20368,2.61,20939
16,35114,22.63,6173
17,29148,8.64,12153
18,33043,14.52,8252
19,25326,5.37,15978
20,13353,0.57,27956
21,36275,28.84,5006
22,23645,4.02,17660
23,18057,1.72,23251
24,28152,7.48,13150
25,14878,5.22,26426
26,33724,17.71,7568
27,33255,16.35,8038
28,34989,22.19,6298
29,27640,6.96,13662
30,14805,5.22,26499
31,26300,5.92,15003
32,27000,6.54,14303
33,22262,3.16,19044
34,37167,37.46,4105
35,14790,0.86,26518
36,30225,9.89,11075
37,26040,5.72,15264
38,34242,18.66,7049
39,14256,0.75,27053
