0,23163,1.53,18145
1,26968,3.35,14338
2,27568,4.42,13737
3,30760,7.91,10541
4,29191,5.89,12112
5,38683,57.80,2569
6,34275,16.30,7018
7,27342,4.22,13963
8,28118,5.00,13186
9,31070,8.31,10231
10,26732,3.33,14574
11,25902,3.06,15404
12,32576,11.27,8722
13,36085,24.70,5200
14,31016,13.58,10280
15,27124,3.47,14182
16,38731,58.65,2520
17,37677,38.11,3595
18,33649,12.47,7648
19,30690,8.21,10611
20,33995,15.11,7299
21,37884,41.37,3384
22,32017,9.72,9283
23,38895,61.12,2354
24,38492,52.74,2765
25,35920,24.28,5365
26,32304,10.31,8995
27,27069,4.00,14236
28,32545,11.77,8753
29,37595,36.84,3678
30,33086,12.29,8211
31,31992,10.62,9307
32,24936,2.10,16371
33,35892,22.69,5395
34,35672,20.70,5617
35,38503,57.19,2750
36,31915,9.70,9385
37,31867,9.68,9433
38,37218,33.25,4058
39,25263,2.35,16044
