0,39602,73.84,1634
1,38924,46.49,2339
2,40339,165.15,807
3,36329,12.03,4968
4,38014,28.60,3267
5,36605,13.02,4691
6,37275,22.27,4012
7,38228,35.16,3046
8,37411,22.03,3876
9,37803,25.29,3481
10,37806,25.82,3478
11,39322,65.19,1923
12,38919,56.45,2334
13,37319,19.51,3971
14,37625,24.59,3660
15,38691,39.61,2579
16,36545,9.69,4755
17,38366,39.76,2904
18,37511,21.57,3777
19,39642,82.61,1585
20,39807,89.81,1413
21,39206,53.52,2050
22,38926,49.82,2334
23,39736,92.09,1482
24,36121,6.24,5182
25,36806,15.39,4488
26,39984,122.16,1204
27,39885,97.21,1328
28,39928,125.48,1257
29,37347,21.09,3941
30,39842,93.23,1375
31,37602,25.68,3682
32,37050,18.40,4241
33,38579,41.93,2689
34,37916,27.48,3366
35,40199,141.91,970
36,39375,68.62,1866
37,36313,10.26,4986
38,36608,14.30,4687
39,36387,7.24,4915
