0,150.37439999999998,129923,,,136.70399999999998,129923
1,150.37439999999998,58946,,,136.70399999999998,58946
2,150.37439999999998,63157,,,136.70399999999998,63157
3,150.37439999999998,20300,,,136.70399999999998,20300
4,150.37439999999998,158795,,,136.70399999999998,158795
5,150.37439999999998,46014,,,136.70399999999998,46014
6,150.37439999999998,28120,,,136.70399999999998,28120
7,150.37439999999998,18947,,,136.70399999999998,18947
8,150.37439999999998,105863,,,136.70399999999998,105863
9,150.37439999999998,57894,,,136.70399999999998,57894
10,150.37439999999998,27067,,,136.70399999999998,27067
11,150.37439999999998,105262,,,136.70399999999998,105262
12,150.37439999999998,135336,,,136.70399999999998,135336
13,150.37439999999998,4210,,,136.70399999999998,4210
14,150.37439999999998,56390,,,136.70399999999998,56390
15,150.37439999999998,14285,,,136.70399999999998,14285
16,150.37439999999998,34736,,,136.70399999999998,34736
17,150.37439999999998,35187,,,136.70399999999998,35187
18,150.37439999999998,45112,,,136.70399999999998,45112
19,150.37439999999998,45112,,,136.70399999999998,45112



 utilization without safty guard is ,0.09753686965687769
 utilization after adding safety guard is ,0.10729055662256547
 new utilization after sysnchronization is ,0.49328610832707415
