0,41305,4.10,0
1,41299,10.35,0
2,41308,1.80,0
3,41302,7.48,0
4,41308,1.80,0
5,41304,5.18,0
6,30246,9.00,1
7,41302,7.33,0
8,41302,7.55,0
9,41306,3.23,0
10,41306,3.23,0
11,41308,0.93,0
12,41307,2.44,0
13,41300,8.98,0
14,30242,14.74,1
15,41302,7.76,0
16,41307,2.52,0
17,41303,6.54,0
18,41304,5.18,0
19,41305,3.95,0
20,41299,10.28,0
21,41306,2.88,0
22,41300,9.34,0
23,41308,1.08,0
24,41307,2.30,0
25,41303,6.04,0
26,41303,6.54,0
27,41302,7.04,0
28,41302,7.33,0
29,30242,14.47,1
30,30242,15.00,1
31,30245,10.11,1
32,41306,3.45,0
33,41308,1.29,0
34,41307,1.87,0
35,41302,7.55,0
36,41308,1.15,0
37,41302,7.76,0
38,41302,7.04,0
39,41308,0.86,0
