0,41302,7.76,0
1,41301,8.55,0
2,41302,7.19,0
3,41304,5.75,0
4,30246,9.00,1
5,41300,9.56,0
6,41307,1.87,0
7,41301,8.70,0
8,30240,17.10,1
9,41306,2.88,0
10,41308,1.22,0
11,41303,6.33,0
12,23855,16.94,2
13,41302,7.76,0
14,41303,6.54,0
15,41307,2.30,0
16,30246,9.00,1
17,30246,9.00,1
18,30246,9.48,1
19,23856,15.78,2
20,41300,8.98,0
21,41300,9.78,0
22,41306,3.45,0
23,30245,10.74,1
24,41305,4.60,0
25,41307,2.73,0
26,41307,2.37,0
27,41304,5.61,0
28,41300,9.20,0
29,41305,4.89,0
30,41303,6.90,0
31,41303,6.33,0
32,41306,3.02,0
33,41304,5.39,0
34,41303,6.33,0
35,41308,1.58,0
36,41304,5.18,0
37,41308,1.01,0
38,41305,4.31,0
39,41307,2.01,0
