0,16771,20.55,4
1,11602,25.20,7
2,14601,25.44,5
3,30244,11.05,1
4,19694,21.59,3
5,8222,28.65,11
6,16770,23.35,4
7,19694,21.59,3
8,4224,30.37,24
9,14602,22.87,5
10,10521,26.92,8
11,8868,26.49,10
12,16771,20.02,4
13,11602,24.23,7
14,11601,26.25,7
15,19695,20.40,3
16,23855,17.81,2
17,14601,24.78,5
18,5722,29.00,17
19,19695,18.72,3
20,4967,30.26,20
21,8868,28.69,10
22,19694,20.84,3
23,11601,27.14,7
24,14602,22.87,5
25,16770,22.88,4
26,14602,24.14,5
27,23855,17.65,2
28,10520,28.01,8
29,10521,26.79,8
30,4566,30.40,22
31,6748,28.56,14
32,6028,30.14,16
33,19694,20.57,3
34,16771,20.23,4
35,8223,28.05,11
36,23856,14.82,2
37,30245,10.26,1
38,8868,28.01,10
39,16769,23.82,4
