0,205.05599999999998,2706,,,136.70399999999998,2706
1,205.05599999999998,23458,,,136.70399999999998,23458
2,205.05599999999998,17142,,,136.70399999999998,17142
3,205.05599999999998,22556,,,136.70399999999998,22556
4,205.05599999999998,33232,,,136.70399999999998,33232
5,205.05599999999998,6766,,,136.70399999999998,6766
6,205.05599999999998,25714,,,136.70399999999998,25714
7,205.05599999999998,9473,,,136.70399999999998,9473
8,205.05599999999998,9473,,,136.70399999999998,9473
9,205.05599999999998,18195,,,136.70399999999998,18195
10,205.05599999999998,14736,,,136.70399999999998,14736
11,205.05599999999998,6616,,,136.70399999999998,6616
12,205.05599999999998,13684,,,136.70399999999998,13684
13,205.05599999999998,3909,,,136.70399999999998,3909
14,205.05599999999998,62555,,,136.70399999999998,62555
15,205.05599999999998,11278,,,136.70399999999998,11278
16,205.05599999999998,9022,,,136.70399999999998,9022
17,205.05599999999998,1804,,,136.70399999999998,1804
18,205.05599999999998,17593,,,136.70399999999998,17593
19,205.05599999999998,21503,,,136.70399999999998,21503
20,205.05599999999998,12029,,,136.70399999999998,12029
21,205.05599999999998,5714,,,136.70399999999998,5714
22,205.05599999999998,4210,,,136.70399999999998,4210
23,205.05599999999998,15037,,,136.70399999999998,15037
24,205.05599999999998,46014,,,136.70399999999998,46014
25,205.05599999999998,42104,,,136.70399999999998,42104
26,205.05599999999998,2706,,,136.70399999999998,2706
27,205.05599999999998,18796,,,136.70399999999998,18796
28,205.05599999999998,4811,,,136.70399999999998,4811
29,205.05599999999998,10826,,,136.70399999999998,10826
30,205.05599999999998,15789,,,136.70399999999998,15789
31,205.05599999999998,27067,,,136.70399999999998,27067
32,205.05599999999998,36841,,,136.70399999999998,36841
33,205.05599999999998,54134,,,136.70399999999998,54134
34,205.05599999999998,6766,,,136.70399999999998,6766
35,205.05599999999998,19999,,,136.70399999999998,19999
36,205.05599999999998,30676,,,136.70399999999998,30676
37,205.05599999999998,6014,,,136.70399999999998,6014
38,205.05599999999998,11729,,,136.70399999999998,11729
39,205.05599999999998,8420,,,136.70399999999998,8420



 utilization without safty guard is : ,0.6146239021345077
 utilization after adding safety guard is : ,0.9219358532017613 
 new utilization after sysnchronization is : ,1.2814034109775922
