0,14152,2.06,27155
1,27092,7.48,14210
2,4765,0.71,36544
3,22442,4.74,18863
4,4740,0.71,36569
5,9194,1.99,32113
6,29038,9.32,12262
7,22554,4.67,18751
8,23038,4.88,18266
9,11011,1.48,30297
10,11166,1.50,30142
11,2573,0.39,38736
12,7198,1.00,34110
13,24944,6.12,16359
14,33845,17.17,7447
15,23242,5.05,18062
16,8016,1.06,33292
17,20897,3.99,20408
18,9049,1.99,32258
19,13546,1.95,27761
20,26842,7.37,14460
21,9273,1.25,32035
22,25425,6.45,15878
23,2933,0.44,38376
24,6741,0.94,34567
25,19928,3.59,21378
26,20809,3.98,20496
27,21797,4.40,19508
28,22150,4.64,19155
29,33629,16.77,7664
30,33790,17.44,7502
31,30363,10.84,10936
32,11522,1.60,29786
33,3136,0.50,38173
34,4969,0.73,36340
35,22971,4.88,18333
36,2833,0.46,38476
37,23179,5.05,18125
38,21931,4.42,19374
39,2285,0.36,39024
