0,40305,148.15,857
1,40424,227.26,660
2,40346,141.57,823
3,39172,25.50,2112
4,39825,55.46,1429
5,40502,220.29,589
6,39161,17.72,2131
7,39607,52.95,1650
8,39747,44.28,1518
9,40446,202.25,663
10,40197,124.89,988
11,39474,48.37,1787
12,39851,62.43,1396
13,40059,110.45,1141
14,39346,46.57,1917
15,39894,60.00,1356
16,38886,11.58,2412
17,40446,184.79,680
18,40159,90.87,1060
19,40517,296.19,499
20,40592,310.10,410
21,39392,35.65,1882
22,38948,24.68,2337
23,39659,46.39,1604
24,39182,29.46,2098
25,40526,346.60,440
26,39157,32.38,2120
27,40499,241.92,570
28,40314,140.47,856
29,39897,68.75,1344
30,40159,103.80,1047
31,40021,86.94,1202
32,36126,37.74,5146
33,40402,162.58,746
34,36471,52.38,4786
35,40161,142.59,1007
36,39134,20.23,2155
37,40557,338.97,416
38,39653,44.86,1612
39,39718,58.76,1533
