0,6619,0.55,34690
1,27916,8.24,13385
2,24137,5.43,17167
3,27426,7.79,13876
4,31394,12.72,9903
5,6375,1.19,34933
6,28727,9.19,12573
7,16405,2.40,24902
8,16500,2.41,24807
9,24754,5.84,16550
10,21973,4.39,19332
11,11703,1.46,29605
12,21007,3.95,20298
13,7453,0.78,33856
14,36003,26.71,5280
15,18563,3.04,22743
16,15592,2.23,25715
17,6007,0.39,35302
18,24177,5.57,17127
19,26798,7.32,14504
20,19503,3.34,21803
21,9995,1.20,31313
22,7861,0.84,33447
23,22258,4.50,19047
24,33818,18.68,7473
25,33338,16.89,7955
26,6618,0.55,34691
27,25076,6.10,16227
28,8698,0.98,32610
29,18062,2.88,23244
30,23097,4.85,18208
31,29277,9.80,12023
32,32423,14.47,8872
33,35100,22.63,6187
34,6434,1.19,34874
35,26091,6.68,15212
36,30697,11.54,10601
37,10656,1.29,30652
38,19177,3.23,22129
39,14692,2.03,26615
