0,24581,6.11,16722
1,24972,6.29,16331
2,25184,6.42,16119
3,33630,17.12,7662
4,4895,0.71,36414
5,2856,0.43,38453
6,17554,3.02,23752
7,9382,1.32,31926
8,23677,5.42,17627
9,18702,3.44,22604
10,16203,2.68,25104
11,6397,0.87,34911
12,31213,12.12,10084
13,15870,2.57,25437
14,29667,10.40,11632
15,6522,0.93,34786
16,19066,3.49,22240
17,2354,0.37,38955
18,17560,3.10,23746
19,30626,11.58,10672
20,22923,4.89,18381
21,24570,5.89,16733
22,16725,2.79,24582
23,20110,3.90,21195
24,12002,1.76,29306
25,24619,5.89,16684
26,13138,1.96,28169
27,10858,1.56,30450
28,3969,0.56,37340
29,20999,4.19,20306
30,8698,1.23,32610
31,20315,3.92,20990
32,2537,0.39,38772
33,33279,16.46,8014
34,12425,1.84,28882
35,2960,0.50,38349
36,8892,1.24,32416
37,22818,4.88,18486
38,9938,1.43,31370
39,2952,0.48,38357
