0,30250,3.95,1
1,30249,5.26,1
2,23861,7.10,2
3,14607,9.79,5
4,19700,9.91,3
5,30249,4.11,1
6,30249,4.79,1
7,12934,11.71,6
8,12934,11.71,6
9,41307,2.01,0
10,41306,3.16,0
11,41305,4.53,0
12,30248,5.69,1
13,23860,7.85,2
14,41305,4.74,0
15,19700,8.64,3
16,41306,3.59,0
17,30249,5.16,1
18,41305,4.10,0
19,41304,4.89,0
20,30250,3.95,1
21,19700,9.43,3
22,16775,10.28,4
23,30249,4.05,1
24,41305,4.10,0
25,16775,9.11,4
26,30248,6.00,1
27,41306,3.02,0
28,41307,2.52,0
29,30248,5.90,1
30,14606,10.57,5
31,41305,4.31,0
32,30248,6.37,1
33,12934,10.94,6
34,41306,3.45,0
35,30247,7.58,1
36,30249,4.26,1
37,16775,9.63,4
38,41304,5.18,0
39,41307,2.44,0
