0,6751,12.58,14
1,9628,11.50,9
2,3349,13.71,31
3,23860,7.89,2
4,14606,10.98,5
5,23860,8.47,2
6,16775,10.01,4
7,11606,10.67,7
8,16775,9.87,4
9,14607,9.76,5
10,14606,9.96,5
11,7667,12.70,12
12,8226,11.93,11
13,16775,8.76,4
14,14607,9.53,5
15,11605,11.88,7
16,23861,6.31,2
17,11605,12.02,7
18,16775,9.63,4
19,6030,12.56,16
20,5725,12.91,17
21,8872,12.11,10
22,9627,12.32,9
23,5725,13.26,17
24,30249,5.21,1
25,19700,8.23,3
26,4390,13.41,23
27,5449,13.28,18
28,4226,13.28,24
29,16775,9.46,4
30,5725,13.39,17
31,14606,9.96,5
32,19700,9.77,3
33,10524,11.43,8
34,14606,10.57,5
35,3799,13.41,27
36,7180,12.51,13
37,23861,6.73,2
38,23859,9.30,2
39,30248,6.00,1
