0,30248,6.00,1
1,23860,7.85,2
2,41308,1.37,0
3,30249,5.26,1
4,30247,7.16,1
5,30249,5.37,1
6,30249,5.21,1
7,16775,10.01,4
8,23861,6.23,2
9,30249,4.11,1
10,30247,7.16,1
11,41307,2.73,0
12,30249,4.05,1
13,41307,2.59,0
14,14606,10.80,5
15,30248,5.69,1
16,19700,9.33,3
17,41306,3.23,0
18,41307,2.59,0
19,41306,3.52,0
20,41306,3.23,0
21,41306,3.59,0
22,41308,1.08,0
23,19700,9.60,3
24,41307,2.59,0
25,16775,10.42,4
26,16775,10.01,4
27,23860,8.47,2
28,19700,8.40,3
29,41307,2.01,0
30,41306,3.45,0
31,16775,9.63,4
32,41307,2.73,0
33,41307,2.01,0
34,23860,7.47,2
35,19699,10.18,3
36,41306,2.88,0
37,30249,4.11,1
38,14606,10.30,5
39,41308,1.15,0
