0,177.71519999999998,19548,,,136.70399999999998,19548
1,177.71519999999998,20300,,,136.70399999999998,20300
2,177.71519999999998,75788,,,136.70399999999998,75788
3,177.71519999999998,78194,,,136.70399999999998,78194
4,177.71519999999998,61352,,,136.70399999999998,61352
5,177.71519999999998,19849,,,136.70399999999998,19849
6,177.71519999999998,29774,,,136.70399999999998,29774
7,177.71519999999998,111427,,,136.70399999999998,111427
8,177.71519999999998,124058,,,136.70399999999998,124058
9,177.71519999999998,31277,,,136.70399999999998,31277
10,177.71519999999998,29774,,,136.70399999999998,29774
11,177.71519999999998,62555,,,136.70399999999998,62555
12,177.71519999999998,115788,,,136.70399999999998,115788
13,177.71519999999998,129021,,,136.70399999999998,129021
14,177.71519999999998,19999,,,136.70399999999998,19999
15,177.71519999999998,70375,,,136.70399999999998,70375
16,177.71519999999998,96239,,,136.70399999999998,96239
17,177.71519999999998,13684,,,136.70399999999998,13684
18,177.71519999999998,96239,,,136.70399999999998,96239
19,177.71519999999998,9924,,,136.70399999999998,9924
20,177.71519999999998,111427,,,136.70399999999998,111427
21,177.71519999999998,64510,,,136.70399999999998,64510
22,177.71519999999998,130374,,,136.70399999999998,130374
23,177.71519999999998,49623,,,136.70399999999998,49623
24,177.71519999999998,27368,,,136.70399999999998,27368
25,177.71519999999998,11278,,,136.70399999999998,11278
26,177.71519999999998,37593,,,136.70399999999998,37593
27,177.71519999999998,103156,,,136.70399999999998,103156
28,177.71519999999998,31578,,,136.70399999999998,31578
29,177.71519999999998,68570,,,136.70399999999998,68570
30,177.71519999999998,64961,,,136.70399999999998,64961
31,177.71519999999998,71578,,,136.70399999999998,71578
32,177.71519999999998,15338,,,136.70399999999998,15338
33,177.71519999999998,97743,,,136.70399999999998,97743
34,177.71519999999998,97743,,,136.70399999999998,97743
35,177.71519999999998,33082,,,136.70399999999998,33082
36,177.71519999999998,9924,,,136.70399999999998,9924
37,177.71519999999998,8120,,,136.70399999999998,8120
38,177.71519999999998,151577,,,136.70399999999998,151577
39,177.71519999999998,13533,,,136.70399999999998,13533



 utilization without safty guard is : ,0.1791073796750193
 utilization after adding safety guard is : ,0.23283959357752515 
 new utilization after sysnchronization is : ,0.5099300582205517
