0,205.05599999999998,2556,,,136.70399999999998,2556
1,205.05599999999998,3759,,,136.70399999999998,3759
2,205.05599999999998,3007,,,136.70399999999998,3007
3,205.05599999999998,8120,,,136.70399999999998,8120
4,205.05599999999998,5112,,,136.70399999999998,5112
5,205.05599999999998,2255,,,136.70399999999998,2255
6,205.05599999999998,10826,,,136.70399999999998,10826
7,205.05599999999998,6616,,,136.70399999999998,6616
8,205.05599999999998,15338,,,136.70399999999998,15338
9,205.05599999999998,2255,,,136.70399999999998,2255
10,205.05599999999998,5864,,,136.70399999999998,5864
11,205.05599999999998,3909,,,136.70399999999998,3909
12,205.05599999999998,6315,,,136.70399999999998,6315
13,205.05599999999998,1503,,,136.70399999999998,1503
14,205.05599999999998,4811,,,136.70399999999998,4811
15,205.05599999999998,1954,,,136.70399999999998,1954
16,205.05599999999998,2255,,,136.70399999999998,2255
17,205.05599999999998,3308,,,136.70399999999998,3308
18,205.05599999999998,2556,,,136.70399999999998,2556
19,205.05599999999998,3308,,,136.70399999999998,3308



 utilization without safty guard is : ,0.8083562073356126
 utilization after adding safety guard is : ,1.2125343110034195 
 new utilization after sysnchronization is : ,1.6575843577387568
