0,205.05599999999998,20300,,,136.70399999999998,20300
1,205.05599999999998,14887,,,136.70399999999998,14887
2,205.05599999999998,18195,,,136.70399999999998,18195
3,205.05599999999998,39097,,,136.70399999999998,39097
4,205.05599999999998,42104,,,136.70399999999998,42104
5,205.05599999999998,20450,,,136.70399999999998,20450
6,205.05599999999998,5112,,,136.70399999999998,5112
7,205.05599999999998,61352,,,136.70399999999998,61352
8,205.05599999999998,9022,,,136.70399999999998,9022
9,205.05599999999998,31578,,,136.70399999999998,31578
10,205.05599999999998,88420,,,136.70399999999998,88420
11,205.05599999999998,6616,,,136.70399999999998,6616
12,205.05599999999998,24811,,,136.70399999999998,24811
13,205.05599999999998,12631,,,136.70399999999998,12631
14,205.05599999999998,5413,,,136.70399999999998,5413
15,205.05599999999998,28871,,,136.70399999999998,28871
16,205.05599999999998,56240,,,136.70399999999998,56240
17,205.05599999999998,97743,,,136.70399999999998,97743
18,205.05599999999998,23458,,,136.70399999999998,23458
19,205.05599999999998,8420,,,136.70399999999998,8420



 utilization without safty guard is : ,0.1797334812900046
 utilization after adding safety guard is : ,0.2696002219350069 
 new utilization after sysnchronization is : ,0.38725131213186514
