0,22758,4.94,18546
1,23782,5.60,17522
2,21329,4.38,19976
3,18212,3.20,23094
4,28571,9.19,12729
5,25397,6.55,15906
6,6883,0.77,34426
7,23957,5.73,17347
8,34313,20.07,6976
9,10042,1.26,31266
10,5763,0.51,35546
11,18829,3.60,22477
12,35707,26.04,5576
13,22132,4.86,19172
14,19729,3.80,21577
15,8058,0.96,33250
16,28812,9.25,12488
17,28762,9.24,12538
18,29024,9.79,12276
19,35114,23.93,6172
20,24476,5.99,16827
21,25836,6.79,15467
22,11993,1.61,29315
23,30561,11.55,10737
24,15435,2.36,25872
25,9725,1.19,31583
26,8632,1.01,32676
27,17699,3.07,23607
28,24542,6.16,16761
29,16421,2.59,24886
30,20560,4.12,20745
31,19861,3.70,21445
32,11292,1.38,30016
33,17195,2.90,24111
34,20414,3.77,20892
35,5813,0.63,35496
36,16744,2.76,24563
37,6023,0.44,35286
38,14773,2.17,26534
39,7316,0.83,33992
