0,9781,1.45,31527
1,31179,11.78,10119
2,32851,14.62,8444
3,3166,0.65,38143
4,17550,3.53,23756
5,20461,3.74,20845
6,4023,0.74,37286
7,3078,0.65,38231
8,17160,2.79,24147
9,14202,2.20,27105
10,6572,1.23,34736
11,31465,11.89,9833
12,17493,2.91,23813
13,7112,1.13,34196
14,5371,0.90,35937
15,27774,7.68,13528
16,7184,1.13,34124
17,28716,8.52,12585
18,31700,12.93,9596
19,16266,2.65,25041
20,2567,0.55,38742
21,2343,0.43,38966
22,7661,1.20,33647
23,2849,0.60,38460
24,9636,1.43,31672
25,15146,2.37,26161
26,2394,0.48,38915
27,3004,0.65,38305
28,16640,2.68,24667
29,31342,11.88,9956
30,27942,7.88,13359
31,13271,1.99,28036
32,10016,1.45,31292
33,2577,0.53,38732
34,28386,8.45,12915
35,8276,1.28,33032
36,34166,18.20,7125
37,31777,12.67,9520
38,23784,5.07,17520
39,14220,2.20,27087
