0,33285,14.14,8010
1,36926,34.18,4349
2,25666,3.09,15640
3,27301,4.53,14004
4,37605,39.49,3665
5,35674,24.58,5611
6,31425,10.75,9874
7,26713,15.09,14581
8,30943,9.43,10357
9,34774,19.11,6516
10,34712,18.34,6579
11,25229,3.00,16077
12,27971,5.67,13333
13,24765,2.31,16542
14,31391,9.40,9909
15,25505,3.07,15801
16,37349,35.75,3925
17,29393,6.40,11910
18,31839,11.03,9459
19,27339,4.88,13965
20,38256,49.60,3004
21,37280,36.56,3993
22,33807,15.88,7487
23,32838,12.81,8459
24,27152,4.17,14153
25,24562,9.34,16738
26,26443,4.12,14862
27,32715,12.75,8582
28,35605,23.40,5681
29,36063,26.47,5220
30,31591,9.45,9709
31,24650,1.85,16657
32,31543,10.23,9756
33,25142,2.80,16165
34,37955,42.30,3312
35,33692,16.07,7601
36,27042,4.15,14263
37,30954,9.11,10346
38,30951,9.11,10349
39,29270,6.38,12033
