0,31325,5.26,9979
1,38199,45.72,3065
2,33397,10.33,7902
3,38892,63.12,2355
4,36840,27.81,4442
5,35499,20.50,5790
6,37466,32.72,3811
7,35512,20.06,5777
8,32843,9.53,8457
9,33823,13.12,7473
10,33909,12.14,7388
11,35348,19.49,5942
12,33124,10.60,8175
13,37305,32.55,3972
14,35010,18.02,6281
15,36075,22.51,5212
16,31896,6.41,9407
17,30935,4.82,10370
18,35993,22.84,5294
19,35840,22.00,5448
20,39161,65.53,2083
21,35520,19.39,5770
22,35929,22.12,5358
23,30883,4.92,10421
24,38923,60.46,2326
25,33346,10.32,7953
26,34828,15.62,6466
27,38391,47.15,2872
28,31423,5.67,9881
29,34910,16.64,6383
30,33335,10.67,7964
31,34542,15.73,6752
32,30764,2.95,10542
33,32735,9.85,8565
34,36771,27.31,4511
35,30975,5.38,10329
36,30852,5.41,10452
37,39347,76.95,1886
38,33243,10.93,8055
39,35241,19.25,6049
