0,30249,4.79,1
1,12934,12.97,6
2,16775,10.92,4
3,41303,6.04,0
4,41307,2.30,0
5,30246,9.21,1
6,23859,10.80,2
7,41305,3.88,0
8,41306,3.45,0
9,41304,4.89,0
10,41304,5.18,0
11,30248,6.00,1
12,30249,5.26,1
13,19700,9.60,3
14,23859,10.17,2
15,41305,4.53,0
16,16775,10.60,4
17,30246,8.53,1
18,23859,10.17,2
19,30248,5.90,1
20,41308,1.15,0
21,14606,11.44,5
22,41303,6.33,0
23,41306,3.16,0
24,30247,7.58,1
25,30246,9.00,1
26,19699,10.08,3
27,19700,9.43,3
28,16775,10.42,4
29,30247,7.16,1
30,30246,9.00,1
31,30248,6.32,1
32,30247,6.84,1
33,41304,5.18,0
34,12934,12.88,6
35,41308,1.72,0
36,23860,7.47,2
37,30248,6.16,1
38,19699,10.49,3
39,41308,1.51,0
