0,7667,14.29,12
1,11605,13.86,7
2,3931,16.09,26
3,23860,7.89,2
4,16774,12.61,4
5,23860,8.47,2
6,19699,11.76,3
7,14605,13.42,5
8,19699,11.59,3
9,16774,11.21,4
10,16774,11.44,4
11,8871,14.70,10
12,9627,13.96,9
13,19699,10.29,3
14,16775,10.95,4
15,12933,13.24,6
16,30247,8.00,1
17,12933,13.39,6
18,19699,11.31,3
19,7180,14.96,13
20,6751,15.23,14
21,10524,14.36,8
22,10524,13.46,8
23,6370,14.76,15
24,30249,5.21,1
25,23859,9.97,2
26,5198,15.88,19
27,6370,15.52,15
28,4969,15.61,20
29,19699,11.11,3
30,6370,14.90,15
31,16774,11.44,4
32,19700,9.77,3
33,11605,12.60,7
34,16774,12.14,4
35,4567,16.12,22
36,8225,14.33,11
37,30246,8.53,1
38,23859,9.30,2
39,30248,6.00,1
