0,16775,10.25,4
1,41304,4.89,0
2,14607,9.66,5
3,8872,11.89,10
4,12934,10.40,6
5,30247,7.74,1
6,30248,5.53,1
7,41306,2.88,0
8,12934,11.03,6
9,23860,7.77,2
10,8871,12.60,10
11,23860,8.47,2
12,14607,9.53,5
13,30247,7.74,1
14,30247,7.74,1
15,11605,11.67,7
16,16775,10.54,4
17,30249,4.74,1
18,30249,4.11,1
19,30247,6.95,1
20,30249,4.11,1
21,11605,11.88,7
22,12934,11.03,6
23,10525,10.99,8
24,23861,6.85,2
25,19700,8.02,3
26,10525,11.08,8
27,41305,3.95,0
28,16775,10.01,4
29,30248,5.90,1
30,16775,8.76,4
31,30249,4.21,1
32,19700,8.74,3
33,30247,7.11,1
34,41306,2.88,0
35,41305,4.53,0
36,11605,11.45,7
37,30248,5.47,1
38,12934,11.14,6
39,41305,4.53,0
