0,10524,12.14,8
1,5449,13.35,18
2,9628,11.39,9
3,7667,12.68,12
4,23860,8.47,2
5,9628,11.33,9
6,14607,9.66,5
7,8872,11.89,10
8,12934,11.71,6
9,11605,11.88,7
10,5725,13.15,17
11,19700,8.64,3
12,23861,6.35,2
13,14606,10.98,5
14,12934,11.41,6
15,23860,8.72,2
16,12934,10.33,6
17,7667,12.49,12
18,6751,12.98,14
19,23861,6.73,2
20,6030,13.22,16
21,11606,11.03,7
22,30249,5.16,1
23,12934,10.69,6
24,10524,12.14,8
25,8226,12.83,11
26,16775,10.01,4
27,14606,10.37,5
28,9628,12.10,9
29,6030,12.70,16
30,10525,11.21,8
31,8226,12.76,11
32,5198,13.30,19
33,30249,4.63,1
34,4390,13.41,23
35,8226,11.81,11
36,16775,9.49,4
37,4390,13.51,23
38,4390,13.21,23
39,30249,5.16,1
