0,3799,13.49,27
1,7180,12.37,13
2,23860,8.72,2
3,2227,13.95,48
4,6751,12.41,14
5,4969,13.32,20
6,2366,14.13,45
7,8872,12.11,10
8,7180,13.06,13
9,7180,12.80,13
10,4760,13.42,21
11,8872,12.35,10
12,9627,12.20,9
13,11605,11.67,7
14,11605,11.51,7
15,19700,8.47,3
16,5449,13.28,18
17,14607,9.53,5
18,8226,12.66,11
19,6370,13.19,15
20,8226,12.37,11
21,4760,13.26,21
22,16775,10.63,4
23,3252,13.59,32
24,6370,13.12,15
25,2417,14.16,44
26,8872,11.58,10
27,2366,14.01,45
28,12934,11.41,6
29,5198,12.94,19
30,5449,13.32,18
31,8872,12.11,10
32,2318,13.99,46
33,3161,13.80,33
34,5725,12.75,17
35,8872,12.35,10
36,16775,10.01,4
37,10525,10.99,8
38,3560,13.61,29
39,14607,9.66,5
