0,3676,13.51,28
1,2470,13.89,43
2,3932,13.80,26
3,16775,10.92,4
4,8872,12.35,10
5,2583,14.05,41
6,19700,8.91,3
7,8872,11.86,10
8,10524,11.72,8
9,2773,13.87,38
10,4390,13.64,23
11,9628,11.80,9
12,7667,12.01,12
13,4760,13.12,21
14,9628,11.39,9
15,8226,12.37,11
16,23861,7.10,2
17,2994,13.68,35
18,5725,12.95,17
19,1923,14.06,56
20,1860,14.21,58
21,12934,11.71,6
22,16775,10.63,4
23,10524,12.31,8
24,14606,10.98,5
25,1668,14.27,65
26,12934,10.69,6
27,2366,14.13,45
28,3932,13.70,26
29,7180,12.37,13
30,5198,13.43,19
31,6030,13.10,16
32,10525,10.99,8
33,3451,13.89,30
34,8226,11.81,11
35,3799,13.49,27
36,19699,10.18,3
37,1693,14.15,64
38,10524,11.91,8
39,8226,12.17,11
