0,41306,3.45,0
1,30247,7.37,1
2,30249,4.74,1
3,16775,9.11,4
4,9628,11.33,9
5,41306,3.59,0
6,23860,8.47,2
7,14607,9.66,5
8,30248,6.32,1
9,23860,7.56,2
10,8872,11.67,10
11,41304,4.89,0
12,23861,7.10,2
13,41306,3.23,0
14,10525,11.21,8
15,30249,4.63,1
16,30248,6.74,1
17,30248,6.00,1
18,9628,12.10,9
19,23860,8.14,2
20,23859,9.18,2
21,16775,10.54,4
22,23861,6.48,2
23,30249,5.16,1
24,23860,8.14,2
25,41304,4.89,0
26,16775,8.76,4
27,23861,6.98,2
28,16775,10.63,4
29,30248,5.53,1
30,16775,9.63,4
31,30248,5.47,1
32,14606,10.80,5
33,16775,9.20,4
34,12934,10.90,6
35,14606,11.24,5
36,30247,7.58,1
37,23860,8.47,2
38,12934,10.26,6
39,41306,3.45,0
