0,23859,9.18,2
1,19700,8.91,3
2,3676,13.86,28
3,9627,12.21,9
4,19700,8.02,3
5,16775,9.99,4
6,7180,12.35,13
7,23860,7.97,2
8,6370,12.47,15
9,6370,12.47,15
10,23860,8.47,2
11,14606,10.98,5
12,5449,12.97,18
13,30248,6.58,1
14,3676,13.51,28
15,16775,10.92,4
16,19700,7.82,3
17,23861,6.23,2
18,7667,12.70,12
19,16775,9.34,4
20,7180,13.06,13
21,14606,10.98,5
22,19700,8.57,3
23,19700,8.64,3
24,5198,12.89,19
25,14607,9.76,5
26,12934,10.13,6
27,3161,13.80,33
28,16775,10.92,4
29,12934,11.55,6
30,10525,11.21,8
31,6370,12.68,15
32,12934,10.72,6
33,11606,10.67,7
34,4969,13.56,20
35,12934,11.55,6
36,14607,9.61,5
37,11605,11.67,7
38,14606,10.98,5
39,30248,6.74,1
