0,19700,8.40,3
1,14606,10.14,5
2,9627,12.32,9
3,23860,8.22,2
4,12934,10.90,6
5,30248,6.37,1
6,19700,8.02,3
7,19700,8.47,3
8,6751,12.98,14
9,9628,12.06,9
10,12934,11.71,6
11,23860,8.72,2
12,23859,9.14,2
13,16775,8.76,4
14,11606,11.03,7
15,11605,11.55,7
16,16775,9.11,4
17,30249,5.00,1
18,19700,8.91,3
19,30248,5.69,1
20,30249,5.37,1
21,23860,8.22,2
22,30247,7.11,1
23,6030,13.10,16
24,19700,8.47,3
25,30247,7.37,1
26,30249,4.79,1
27,7667,12.81,12
28,30248,6.00,1
29,23860,8.31,2
30,23860,7.97,2
31,9627,12.42,9
32,30249,4.47,1
33,19700,9.26,3
34,30247,7.16,1
35,30248,6.37,1
36,30249,4.79,1
37,19700,9.33,3
38,14606,10.98,5
39,19700,8.78,3
