0,30247,6.84,1
1,30247,7.11,1
2,12934,11.35,6
3,12934,11.71,6
4,14606,10.37,5
5,30247,6.95,1
6,23860,8.22,2
7,9627,12.42,9
8,8226,11.81,11
9,23860,8.64,2
10,23860,8.22,2
11,14606,10.57,5
12,8872,11.89,10
13,8226,12.28,11
14,30247,7.00,1
15,12934,10.54,6
16,10524,11.72,8
17,30249,4.79,1
18,10524,11.72,8
19,41305,4.74,0
20,9627,12.42,9
21,14606,10.91,5
22,8226,12.41,11
23,16775,9.63,4
24,23860,7.56,2
25,30250,3.95,1
26,19700,8.57,3
27,9628,11.50,9
28,23860,8.72,2
29,12934,10.26,6
30,14606,10.98,5
31,12934,10.72,6
32,30249,5.37,1
33,10524,11.91,8
34,10524,11.91,8
35,23859,9.14,2
36,41305,4.74,0
37,41305,3.88,0
38,7180,12.60,13
39,30249,4.74,1
