0,150.37439999999998,3157,,,136.70399999999998,3157
1,150.37439999999998,3608,,,136.70399999999998,3608
2,150.37439999999998,9473,,,136.70399999999998,9473
3,150.37439999999998,9924,,,136.70399999999998,9924
4,150.37439999999998,3308,,,136.70399999999998,3308
5,150.37439999999998,6766,,,136.70399999999998,6766
6,150.37439999999998,12631,,,136.70399999999998,12631
7,150.37439999999998,21052,,,136.70399999999998,21052
8,150.37439999999998,3007,,,136.70399999999998,3007
9,150.37439999999998,4210,,,136.70399999999998,4210



 utilization without safty guard is ,0.2661765398937764
 utilization after adding safety guard is ,0.292794193883154
 new utilization after sysnchronization is ,0.38860553040048595
