0,14601,24.90,5
1,30241,16.42,1
2,30240,17.37,1
3,23855,17.27,2
4,8223,27.48,11
5,10520,27.46,8
6,19695,20.16,3
7,7177,28.33,13
8,7177,28.11,13
9,30240,16.58,1
10,8868,26.69,10
11,30241,16.42,1
12,8222,29.02,11
13,6748,29.46,14
14,12929,26.33,6
15,3450,31.24,30
16,6368,29.09,15
17,23855,16.27,2
18,19694,21.42,3
19,12929,26.33,6
20,19696,17.83,3
21,23854,19.43,2
22,30240,16.84,1
23,6748,28.56,14
24,5446,30.26,18
25,8223,27.35,11
26,23855,17.65,2
27,14601,24.78,5
28,14602,21.96,5
29,4388,29.94,23
30,14602,23.79,5
31,9624,27.05,9
32,8223,27.55,11
33,16770,21.89,4
34,7665,27.73,12
35,3674,31.42,28
36,23856,15.57,2
37,10520,28.01,8
38,7664,28.89,12
39,19694,22.28,3
