0,5446,29.62,18
1,16770,22.33,4
2,8868,27.78,10
3,11601,26.25,7
4,14602,23.79,5
5,30243,13.69,1
6,8223,27.74,11
7,8222,28.85,11
8,30245,10.74,1
9,12930,25.65,6
10,12930,24.87,6
11,16770,22.33,4
12,6748,29.07,14
13,6368,28.43,15
14,11602,25.44,7
15,23855,17.27,2
16,12929,26.33,6
17,23853,19.76,2
18,9624,26.80,9
19,14602,22.03,5
20,8868,27.01,10
21,23856,15.11,2
22,7177,28.11,13
23,19693,23.03,3
24,11602,25.24,7
25,5196,30.24,19
26,14602,23.66,5
27,6028,29.90,16
28,23855,17.27,2
29,19695,19.74,3
30,6368,29.79,15
31,16770,21.63,4
32,5446,30.62,18
33,14602,23.66,5
34,16770,22.88,4
35,9624,26.13,9
36,19695,19.81,3
37,23855,16.61,2
38,14602,21.81,5
39,23856,15.99,2
