0,41305,4.74,0
1,19695,18.65,3
2,30241,16.42,1
3,41306,3.16,0
4,41305,3.95,0
5,41305,4.89,0
6,30241,15.21,1
7,41305,4.53,0
8,41298,11.86,0
9,23856,15.11,2
10,41305,4.74,0
11,30246,9.21,1
12,41300,9.78,0
13,30241,15.21,1
14,30244,11.37,1
15,41307,2.59,0
16,30242,14.74,1
17,41306,3.23,0
18,41306,3.45,0
19,30239,17.89,1
20,41305,4.89,0
21,41306,3.45,0
22,41298,11.64,0
23,41303,6.47,0
24,30245,10.42,1
25,30244,12.00,1
26,30242,14.00,1
27,41304,5.18,0
28,30240,17.10,1
29,41307,2.30,0
30,41306,3.74,0
31,41302,7.33,0
32,41303,6.54,0
33,41300,9.49,0
34,41307,2.73,0
35,41298,11.64,0
36,41306,3.02,0
37,41304,5.82,0
38,30245,9.84,1
39,41306,3.67,0
