0,41307,2.52,0
1,41305,4.89,0
2,41303,6.33,0
3,41299,10.35,0
4,41301,8.05,0
5,14602,21.73,5
6,30242,14.21,1
7,41303,6.11,0
8,41302,7.04,0
9,41299,10.78,0
10,41305,4.89,0
11,41305,4.60,0
12,30245,10.26,1
13,23855,16.19,2
14,30243,12.90,1
15,41304,5.03,0
16,14602,22.03,5
17,19695,19.81,3
18,30244,11.05,1
19,41299,10.78,0
20,30243,13.26,1
21,19694,21.39,3
22,30246,9.00,1
23,14602,22.87,5
24,16770,22.88,4
25,23856,15.99,2
26,30246,9.48,1
27,41304,5.82,0
28,30245,10.74,1
29,19695,19.20,3
30,30244,11.05,1
31,30245,9.84,1
32,41306,3.23,0
33,23856,14.95,2
34,30240,17.37,1
35,16769,24.81,4
36,30246,9.00,1
37,30246,9.00,1
38,23853,21.17,2
39,41306,3.59,0
