0,37743,34.72,3532
1,39424,83.05,1803
2,37227,20.76,4062
3,37684,31.25,3594
4,39506,83.64,1720
5,37067,22.15,4220
6,39014,63.58,2232
7,38987,55.60,2267
8,38919,54.22,2337
9,36467,6.49,4836
10,40294,155.91,861
11,36849,14.65,4446
12,36161,8.08,5140
13,39354,85.51,1871
14,38442,39.36,2828
15,37762,23.49,3524
16,37221,20.75,4068
17,37097,22.11,4190
18,38455,40.72,2814
19,38151,34.55,3124
20,37743,23.47,3543
21,40393,175.49,742
22,39662,78.71,1569
23,38012,36.02,3262
24,36254,9.86,5046
25,38869,50.77,2390
26,37647,31.73,3631
27,38527,39.45,2743
28,37640,27.28,3642
29,37474,19.19,3816
30,38061,36.19,3212
31,37624,23.40,3662
32,36411,9.33,4889
33,37715,31.93,3563
34,36575,13.78,4721
35,39936,109.51,1265
36,37789,26.85,3494
37,39130,61.33,2119
38,36567,12.75,4730
39,37716,32.20,3561
