0,39206,73.17,2031
1,32697,6.44,8606
2,39353,77.75,1879
3,35804,17.10,5488
4,31473,4.33,9832
5,35474,17.08,5818
6,31369,4.49,9936
7,34606,12.37,6691
8,37153,27.56,4129
9,32483,6.30,8820
10,38012,36.48,3261
11,36439,21.84,4849
12,36434,22.40,4853
13,34660,13.66,6636
14,38435,48.25,2826
15,34692,12.76,6605
16,31905,5.63,9399
17,36305,21.44,4983
18,35180,15.51,6114
19,31316,3.32,9990
20,32790,7.61,8512
21,35607,16.20,5686
22,37930,38.91,3341
23,33998,10.85,7301
24,38782,51.37,2476
25,39366,79.01,1865
26,34336,12.04,6961
27,38058,36.52,3215
28,39427,78.34,1805
29,32532,6.41,8771
30,35398,17.35,5894
31,39032,56.14,2222
32,37048,26.21,4235
33,32513,6.87,8790
34,39264,70.41,1976
35,37030,27.49,4252
36,34585,12.36,6712
37,38244,41.84,3024
38,38637,53.89,2619
39,31019,2.47,10288
