0,25936,6.27,15367
1,29815,10.34,11484
2,26684,6.78,14619
3,24399,5.25,16905
4,35800,28.41,5481
5,33514,17.34,7778
6,28071,7.96,13230
7,19318,3.08,21988
8,36030,28.73,5251
9,17978,2.21,23329
10,23711,4.69,17594
11,31961,13.50,9335
12,21737,3.68,19569
13,35066,23.57,6220
14,27199,7.29,14103
15,15502,1.42,25806
16,28190,8.14,13111
17,29114,9.16,12186
18,24590,5.51,16714
19,22486,4.02,18819
20,29941,10.50,11358
21,21488,3.67,19818
22,22403,4.02,18902
23,28910,9.11,12390
24,35200,22.34,6087
25,26349,6.53,14954
26,13955,0.95,27353
27,15435,1.41,25873
28,30273,10.81,11026
29,16291,1.67,25017
30,30250,11.02,11048
31,31280,12.24,10017
32,22478,3.90,18827
33,21033,3.31,20273
34,14238,1.12,27070
35,35697,26.34,5586
36,13347,0.57,27962
37,23689,4.68,17616
38,19169,2.57,22138
39,16459,2.02,24848
